Games	Sport	Event	Gender	Medallist	CountryCode	CountryName	Medal	Result	Unit	ResultInSeconds
1984	Canoeing	K4 500m Kayak Fours Women	Women	"Agneta Andersson, Susanne Gunnarsson-Wiberg, Eva Karlsson, Anna Olsson"	SWE	Sweden	Silver	01:38.9	M:S:DD	98.87
1984	Canoeing	K4 500m Kayak Fours Women	Women	"Barbara Olmsted, Lucie Guay, Sue Holloway, Alexandra Barr?"	CAN	Canada	Bronze	01:39.4	M:S:DD	99.4
1984	Rowing	Coxless Fours Men	Men	"Conrad Robertson, Shane O'Brien, Les O'Connell, Keith Trask"	NZL	New Zealand	Gold	06:03.5	M:S:DD	363.48
1984	Rowing	Coxless Fours Men	Men	"Jonathan Smith, Philip Stekl, Alan Forney, David Clark"	USA	United States of America	Silver	06:06.1	M:S:DD	366.1
1984	Rowing	Coxless Fours Men	Men	"Erik Christiansen, Lars Nielsen, Per Rasmussen, Michael Jessen"	DEN	Denmark	Bronze	06:07.7	M:S:DD	367.72
1984	Rowing	Coxless Pairs Men	Men	"Petru Iosub, Valer Toma"	ROM	Romania	Gold	06:45.4	M:S:DD	405.39
1984	Rowing	Coxless Pairs Men	Men	"Luis Las?rtegui, Fernando Climent"	ESP	Spain	Silver	06:48.5	M:S:DD	408.47
1984	Rowing	Coxless Pairs Men	Men	"Hans Magnus Grepperud, Sverre L?ken"	NOR	Norway	Bronze	06:51.8	M:S:DD	411.81
1984	Rowing	Double Sculls Men	Men	"Bradley Lewis, Paul Enquist"	USA	United States of America	Gold	06:36.9	M:S:DD	396.87
1984	Rowing	Double Sculls Men	Men	"Dirk Crois, Pierre-Marie Deloof"	BEL	Belgium	Silver	06:38.2	M:S:DD	398.19
1984	Rowing	Double Sculls Men	Men	"Zoran Pancic, Milorad Stanulov"	YUG	Yugoslavia	Bronze	06:39.6	M:S:DD	399.59
1984	Rowing	Eights Men	Men	"Blair Horn, Mark Evans, Michael Evans, Dean Crawford, Grant Main, Kevin Neufeld, Brian McMahon, Paul Steele, Patrick Turner"	CAN	Canada	Gold	05:41.3	M:S:DD	341.32
1984	Rowing	Eights Men	Men	"John Terwilliger, Andrew Sudduth, Christopher Penny, Walter Lubsen, Robert Jaugstetter, Charles Clapp, Thomas Darling, Earl Borchelt, Bruce Ibbetson"	USA	United States of America	Silver	05:41.7	M:S:DD	341.74
1984	Rowing	Eights Men	Men	"Clyde Hefer, Stephen Evans, James Battersby, Ian Edmunds, Craig Muller, Sam Patten, Ion Popa, Gavin Thredgold, Timothy Willoughby"	AUS	Australia	Bronze	05:43.4	M:S:DD	343.4
1984	Rowing	Quadruple Sculls Men	Men	"Michael D?rsch, Albert Hedderich, Raimund H?rmann, Dieter Wiedenmann"	FRG	Germany	Gold	05:57.5	M:S:DD	357.55
1984	Rowing	Quadruple Sculls Men	Men	"Gary Gullock, Paul Reedy, Anthony Lovrich, Timothy McLaren"	AUS	Australia	Silver	05:58.0	M:S:DD	357.98
1984	Rowing	Quadruple Sculls Men	Men	"John Mockton, Doug Hamilton, Bruce Ford, Mike Hughes"	CAN	Canada	Bronze	05:59.1	M:S:DD	359.07
1984	Rowing	Single Sculls Men	Men	Pertti Karppinen	FIN	Finland	Gold	07:00.2	M:S:DD	420.24
1984	Rowing	Single Sculls Men	Men	Peter Michael Kolbe	FRG	Germany	Silver	07:02.2	M:S:DD	422.19
1984	Rowing	Single Sculls Men	Men	Robert Mills	CAN	Canada	Bronze	07:10.4	M:S:DD	430.38
1984	Swimming	100m Backstroke Men	Men	Rick Carey	USA	United States of America	Gold	55.79	M:S:DD	55.79
1984	Swimming	100m Backstroke Men	Men	David Wilson	USA	United States of America	Silver	56.35	M:S:DD	56.35
1984	Swimming	100m Backstroke Men	Men	Michael West	CAN	Canada	Bronze	56.49	M:S:DD	56.49
1984	Swimming	100m Backstroke Women	Women	Theresa Andrews	USA	United States of America	Gold	01:02.5	M:S:DD	62.55
1984	Swimming	100m Backstroke Women	Women	Betsy Mitchell	USA	United States of America	Silver	01:02.6	M:S:DD	62.63
1984	Swimming	100m Backstroke Women	Women	Jolanda de Rover	NED	Netherlands	Bronze	01:02.9	M:S:DD	62.91
1984	Swimming	100m Breaststroke Men	Men	Steve Lundquist	USA	United States of America	Gold	01:01.7	M:S:DD	61.65
1984	Swimming	100m Breaststroke Men	Men	Victor Davis	CAN	Canada	Silver	01:02.0	M:S:DD	61.99
1984	Swimming	100m Breaststroke Men	Men	Peter Evans	AUS	Australia	Bronze	01:03.0	M:S:DD	62.97
1984	Swimming	100m Breaststroke Women	Women	Petra van Staveren	NED	Netherlands	Gold	01:09.9	M:S:DD	69.88
1984	Swimming	100m Breaststroke Women	Women	Anne Ottenbrite	CAN	Canada	Silver	01:10.7	M:S:DD	70.69
1984	Swimming	100m Breaststroke Women	Women	Catherine Poirot	FRA	France	Bronze	01:10.7	M:S:DD	70.7
1984	Swimming	100m Butterfly Men	Men	Michael Gro?	FRG	Germany	Gold	53.08	M:S:DD	53.08
1984	Swimming	100m Butterfly Men	Men	Pablo Morales	USA	United States of America	Silver	53.23	M:S:DD	53.23
1984	Swimming	100m Butterfly Men	Men	Glenn Buchanan	SUR	Suriname	Bronze	53.85	M:S:DD	53.85
1984	Swimming	100m Butterfly Women	Women	Mary T Meagher	USA	United States of America	Gold	00:59.3	M:S:DD	59.26
1984	Swimming	100m Butterfly Women	Women	Jenna Johnson	USA	United States of America	Silver	01:00.2	M:S:DD	60.19
1984	Swimming	100m Butterfly Women	Women	Karin Seick	FRG	Germany	Bronze	01:01.4	M:S:DD	61.36
1984	Swimming	100m Freestyle Men	Men	Ambrose Gaines	USA	United States of America	Gold	49.8	M:S:DD	49.8
1984	Swimming	100m Freestyle Men	Men	Mark Stockwell	AUS	Australia	Silver	50.24	M:S:DD	50.24
1984	Swimming	100m Freestyle Men	Men	Per Johansson	SWE	Sweden	Bronze	50.31	M:S:DD	50.31
1984	Swimming	100m Freestyle Women	Women	Carrie Steinseifer	USA	United States of America	Gold	55.92	M:S:DD	55.92
1984	Swimming	100m Freestyle Women	Women	Nancy Hogshead	USA	United States of America	Gold	55.92	M:S:DD	55.92
1984	Swimming	100m Freestyle Women	Women	Annemarie Verstappen	NED	Netherlands	Bronze	56.08	M:S:DD	56.08
1984	Swimming	1500m Freestyle Men	Men	Mike O'Brien	USA	United States of America	Gold	15:05.2	M:S:DD	905.2
1984	Swimming	1500m Freestyle Men	Men	George DiCarlo	USA	United States of America	Silver	15:10.6	M:S:DD	910.59
1984	Swimming	1500m Freestyle Men	Men	Stefan Pfeiffer	FRG	Germany	Bronze	15:12.1	M:S:DD	912.11
1984	Swimming	200m Backstroke Men	Men	Rick Carey	USA	United States of America	Gold	02:00.2	M:S:DD	120.23
1984	Swimming	200m Backstroke Men	Men	Fr?d?ric Delcourt	FRA	France	Silver	02:01.8	M:S:DD	121.75
1984	Swimming	200m Backstroke Men	Men	Cameron Henning	CAN	Canada	Bronze	02:02.4	M:S:DD	122.37
1984	Swimming	200m Backstroke Women	Women	Jolanda de Rover	NED	Netherlands	Gold	02:12.4	M:S:DD	132.38
1984	Swimming	200m Backstroke Women	Women	Amy White	USA	United States of America	Silver	02:13.0	M:S:DD	133.04
1984	Swimming	200m Backstroke Women	Women	Anca Patrascoiu	ROM	Romania	Bronze	02:13.3	M:S:DD	133.29
1984	Swimming	200m Breaststroke Men	Men	Victor Davis	CAN	Canada	Gold	02:13.3	M:S:DD	133.34
1984	Swimming	200m Breaststroke Men	Men	Glenn Beringen	AUS	Australia	Silver	02:15.8	M:S:DD	135.79
1984	Swimming	200m Breaststroke Men	Men	Etienne Dagon	SUI	Switzerland	Bronze	02:17.4	M:S:DD	137.41
1984	Swimming	200m Breaststroke Women	Women	Anne Ottenbrite	CAN	Canada	Gold	02:30.4	M:S:DD	150.38
1984	Swimming	200m Breaststroke Women	Women	Susan Rapp	USA	United States of America	Silver	02:31.1	M:S:DD	151.15
1984	Swimming	200m Breaststroke Women	Women	Ingrid Lempereur	BEL	Belgium	Bronze	02:31.4	M:S:DD	151.4
1984	Swimming	200m Butterfly Men	Men	Jon Sieben	AUS	Australia	Gold	01:57.0	M:S:DD	117.04
1984	Swimming	200m Butterfly Men	Men	Michael Gro?	FRG	Germany	Silver	01:57.4	M:S:DD	117.4
1984	Swimming	200m Butterfly Men	Men	Rafael Vidal	VEN	Venezuela	Bronze	01:57.5	M:S:DD	117.51
1984	Swimming	200m Butterfly Women	Women	Mary T Meagher	USA	United States of America	Gold	02:06.9	M:S:DD	126.9
1984	Swimming	200m Butterfly Women	Women	Karen Phillips	AUS	Australia	Silver	02:10.6	M:S:DD	130.56
1984	Swimming	200m Butterfly Women	Women	Ina Beyermann	FRG	Germany	Bronze	02:11.9	M:S:DD	131.91
1984	Swimming	200m Freestyle Men	Men	Michael Gro?	FRG	Germany	Gold	01:47.4	M:S:DD	107.44
1984	Swimming	200m Freestyle Men	Men	Mike Heath	USA	United States of America	Silver	01:49.1	M:S:DD	109.1
1984	Swimming	200m Freestyle Men	Men	Thomas Fahrner	FRG	Germany	Bronze	01:49.7	M:S:DD	109.69
1984	Swimming	200m Freestyle Women	Women	Mary Wayte	USA	United States of America	Gold	01:59.2	M:S:DD	119.23
1984	Swimming	200m Freestyle Women	Women	Sippy Woodhead	USA	United States of America	Silver	01:59.5	M:S:DD	119.5
1984	Swimming	200m Freestyle Women	Women	Annemarie Verstappen	NED	Netherlands	Bronze	01:59.7	M:S:DD	119.69
1984	Swimming	200m Individual Medley Men	Men	Alex Baumann	CAN	Canada	Gold	02:01.4	M:S:DD	121.42
1984	Swimming	200m Individual Medley Men	Men	Pablo Morales	USA	United States of America	Silver	02:03.1	M:S:DD	123.05
1984	Swimming	200m Individual Medley Men	Men	Neil Cochran	GBR	Great Britain	Bronze	02:04.4	M:S:DD	124.38
1984	Swimming	200m Individual Medley Women	Women	Tracey Caulkins	USA	United States of America	Gold	02:12.6	M:S:DD	132.64
1984	Swimming	200m Individual Medley Women	Women	Nancy Hogshead	USA	United States of America	Silver	02:15.2	M:S:DD	135.17
1984	Swimming	200m Individual Medley Women	Women	Michele Pearson	AUS	Australia	Bronze	02:15.9	M:S:DD	135.92
1984	Swimming	400m Freestyle Men	Men	George DiCarlo	USA	United States of America	Gold	03:51.2	M:S:DD	231.23
1984	Swimming	400m Freestyle Men	Men	John Mykkanen	USA	United States of America	Silver	03:51.5	M:S:DD	231.49
1984	Swimming	400m Freestyle Men	Men	Justin Lemberg	AUS	Australia	Bronze	03:51.8	M:S:DD	231.79
1984	Swimming	400m Freestyle Women	Women	Tiffany Cohen	USA	United States of America	Gold	04:07.1	M:S:DD	247.1
1984	Swimming	400m Freestyle Women	Women	Sarah Hardcastle	GBR	Great Britain	Silver	04:10.3	M:S:DD	250.27
1984	Swimming	400m Freestyle Women	Women	June Croft	GBR	Great Britain	Bronze	04:11.5	M:S:DD	251.49
1984	Swimming	400m Individual Medley Men	Men	Alex Baumann	CAN	Canada	Gold	04:17.4	M:S:DD	257.41
1984	Swimming	400m Individual Medley Men	Men	Ricardo Prado	BRA	Brazil	Silver	04:18.5	M:S:DD	258.45
1984	Swimming	400m Individual Medley Men	Men	Robert Woodhouse	AUS	Australia	Bronze	04:20.5	M:S:DD	260.5
1984	Swimming	400m Individual Medley Women	Women	Tracey Caulkins	USA	United States of America	Gold	04:39.2	M:S:DD	279.24
1984	Swimming	400m Individual Medley Women	Women	Suzanne Landells	AUS	Australia	Silver	04:48.3	M:S:DD	288.3
1984	Swimming	400m Individual Medley Women	Women	Petra Zindler	FRG	Germany	Bronze	04:48.6	M:S:DD	288.57
1984	Swimming	4x100m Freestyle Relay Men	Men	"Matt Biondi, Chris Cavanaugh, Mike Heath, Ambrose Gaines"	USA	United States of America	Gold	03:19.0	M:S:DD	199.03
1984	Swimming	4x100m Freestyle Relay Men	Men	"Gregory Fasala, Michael Delany, Neil Brooks, Mark Stockwell"	AUS	Australia	Silver	03:19.7	M:S:DD	199.68
1984	Swimming	4x100m Freestyle Relay Men	Men	"Mikael ?rn, Bengt Baron, Per Johansson, Thomas Lejdstr?m"	SWE	Sweden	Bronze	03:22.7	M:S:DD	202.69
1984	Swimming	4x100m Freestyle Relay Women	Women	"Carrie Steinseifer, Dara Torres, Nancy Hogshead, Jenna Johnson"	USA	United States of America	Gold	03:43.4	M:S:DD	223.43
1984	Swimming	4x100m Freestyle Relay Women	Women	"Conny van Bentum, Desi Reijers, Annemarie Verstappen, Elles Voskes"	NED	Netherlands	Silver	03:44.4	M:S:DD	224.4
1984	Swimming	4x100m Freestyle Relay Women	Women	"Christiane Pielke, Iris Zscherpe, Susanne Schuster, Karin Seick"	FRG	Germany	Bronze	03:45.6	M:S:DD	225.56
1984	Swimming	4x100m Medley Relay Men	Men	"Rick Carey, Ambrose Gaines, Steve Lundquist, Pablo Morales"	USA	United States of America	Gold	03:39.3	M:S:DD	219.3
1984	Swimming	4x100m Medley Relay Men	Men	"Michael West, Thomas Ponting, Sandy Goss, Victor Davis"	CAN	Canada	Silver	03:43.2	M:S:DD	223.23
1984	Swimming	4x100m Medley Relay Men	Men	"Peter Evans, Glenn Buchanan, Mark Kerry, Mark Stockwell"	AUS	Australia	Bronze	03:43.2	M:S:DD	223.25
1984	Swimming	4x100m Medley Relay Women	Women	"Mary T Meagher, Nancy Hogshead, Tracey Caulkins, Theresa Andrews"	USA	United States of America	Gold	04:08.3	M:S:DD	248.34
1984	Swimming	4x100m Medley Relay Women	Women	"Ina Beyermann, Ute Hasse, Karin Seick, Svenja Schlicht"	FRG	Germany	Silver	04:12.0	M:S:DD	251.97
1984	Swimming	4x100m Medley Relay Women	Women	"Pamela Rai, Michelle MacPherson, Anne Ottenbrite, Reema Abdo"	CAN	Canada	Bronze	04:13.0	M:S:DD	252.98
1984	Swimming	4x200m Freestyle Relay Men	Men	"David Larsen, Bruce Hayes, Mike Heath, Jeffrey Float, Geoffrey Gaberino"	USA	United States of America	Gold	07:15.7	M:S:DD	435.69
1984	Swimming	4x200m Freestyle Relay Men	Men	"Thomas Fahrner, Michael Gro?, Dirk Korthals, Alexander Schowtka"	FRG	Germany	Silver	07:15.7	M:S:DD	435.73
1984	Swimming	4x200m Freestyle Relay Men	Men	"Paul Howe, Neil Cochran, Paul Easter, Andrew Astbury"	GBR	Great Britain	Bronze	07:24.8	M:S:DD	444.78
1984	Swimming	800m Freestyle Women	Women	Tiffany Cohen	USA	United States of America	Gold	08:24.9	M:S:DD	504.95
1984	Swimming	800m Freestyle Women	Women	Michelle Richardson	USA	United States of America	Silver	08:30.7	M:S:DD	510.73
1984	Swimming	800m Freestyle Women	Women	Sarah Hardcastle	GBR	Great Britain	Bronze	08:32.6	M:S:DD	512.6
1988	Athletics	10000m Men	Men	Brahim Boutayeb	MAR	Morocco	Gold	27:21.5	M:SS:DD	1641.46
1988	Athletics	10000m Men	Men	Salvatore Antibo	ITA	Italy	Silver	27:23.5	M:SS:DD	1643.55
1988	Athletics	10000m Men	Men	Kipkemboi Kimeli	KEN	Kenya	Bronze	27:25.2	M:SS:DD	1645.16
1988	Athletics	10000m Women	Women	Olga Bondarenko	URS	Russia	Gold	31:05.2	M:SS:DD	1865.21
1988	Athletics	10000m Women	Women	Elizabeth McColgan	GBR	Great Britain	Silver	31:08.4	M:SS:DD	1868.44
1988	Athletics	10000m Women	Women	Yelena Zhupiyeva	URS	Russia	Bronze	31:19.8	M:SS:DD	1879.82
1988	Athletics	100m Hurdles Women	Women	Yordanka Donkova	BUL	Bulgaria	Gold	12.38	#:DD	12.38
1988	Athletics	100m Hurdles Women	Women	Gloria Siebert	GDR	Germany	Silver	12.61	#:DD	12.61
1988	Athletics	100m Hurdles Women	Women	Claudia Zaczkiewicz	FRG	Germany	Bronze	12.75	#:DD	12.75
1988	Athletics	100m Men	Men	Carl Lewis	USA	United States of America	Gold	9.92	#:DD	9.92
1988	Athletics	100m Men	Men	Linford Christie	GBR	Great Britain	Silver	9.97	#:DD	9.97
1988	Athletics	100m Men	Men	Calvin Smith	USA	United States of America	Bronze	9.99	#:DD	9.99
1988	Athletics	100m Women	Women	Florence Griffith-Joyner	USA	United States of America	Gold	10.54	#:DD	10.54
1988	Athletics	100m Women	Women	Evelyn Ashford	USA	United States of America	Silver	10.83	#:DD	10.83
1988	Athletics	100m Women	Women	Heike Drechsler	GDR	Germany	Bronze	10.85	#:DD	10.85
1988	Athletics	110m Hurdles Men	Men	Roger Kingdom	USA	United States of America	Gold	12.98	#:DD	12.98
1988	Athletics	110m Hurdles Men	Men	Colin Jackson	GBR	Great Britain	Silver	13.28	#:DD	13.28
1988	Athletics	110m Hurdles Men	Men	Tonie Campbell	USA	United States of America	Bronze	13.38	#:DD	13.38
1988	Athletics	1500m Men	Men	Peter Rono	KEN	Kenya	Gold	03:36.0	M:SS:DD	215.96
1988	Athletics	1500m Men	Men	Peter Elliott	GBR	Great Britain	Silver	03:36.2	M:SS:DD	216.15
1988	Athletics	1500m Men	Men	Jens-Peter Herold	GDR	Germany	Bronze	03:36.2	M:SS:DD	216.21
1988	Athletics	1500m Women	Women	Paula Ivan	ROM	Romania	Gold	03:54.0	M:SS:DD	233.96
1988	Athletics	1500m Women	Women	Laimute Baikauskaite	URS	Russia	Silver	04:00.2	M:SS:DD	240.24
1988	Athletics	1500m Women	Women	Tetyana Samolenko	URS	Russia	Bronze	04:00.3	M:SS:DD	240.3
1988	Athletics	200m Men	Men	Joe DeLoach	USA	United States of America	Gold	19.75	#:DD	19.75
1988	Athletics	200m Men	Men	Carl Lewis	USA	United States of America	Silver	19.79	#:DD	19.79
1988	Athletics	200m Men	Men	Robson da Silva	BRA	Brazil	Bronze	20.04	#:DD	20.04
1988	Athletics	200m Women	Women	Florence Griffith-Joyner	USA	United States of America	Gold	21.34	#:DD	21.34
1988	Athletics	200m Women	Women	Grace Jackson	JAM	Jamaica	Silver	21.72	#:DD	21.72
1988	Athletics	200m Women	Women	Heike Drechsler	GDR	Germany	Bronze	21.95	#:DD	21.95
1988	Athletics	20km Walk Men	Men	Jozef Pribilinec	CZE	Czech Republic	Gold	01:19:57	H:MM:SS	4797
1988	Athletics	20km Walk Men	Men	Ronald Weigel	GDR	Germany	Silver	01:20:00	H:MM:SS	4800
1988	Athletics	20km Walk Men	Men	Maurizio Damilano	ITA	Italy	Bronze	01:20:14	H:MM:SS	4814
1988	Athletics	3000m Steeplechase Men	Men	Julius Kariuki	KEN	Kenya	Gold	08:05.5	M:SS:DD	485.51
1988	Athletics	3000m Steeplechase Men	Men	Peter Koech	KEN	Kenya	Silver	08:06.8	M:SS:DD	486.79
1988	Athletics	3000m Steeplechase Men	Men	Mark Rowland	GBR	Great Britain	Bronze	08:08.0	M:SS:DD	487.96
1988	Athletics	400m Hurdles Men	Men	Andre Phillips	USA	United States of America	Gold	47.19	#:DD	47.19
1988	Athletics	400m Hurdles Men	Men	Amadou Dia B?	SEN	Senegal	Silver	47.23	#:DD	47.23
1988	Athletics	400m Hurdles Men	Men	Edwin Moses	USA	United States of America	Bronze	47.56	#:DD	47.56
1988	Athletics	400m Hurdles Women	Women	Debbie Flintoff-King	AUS	Australia	Gold	53.17	#:DD	53.17
1988	Athletics	400m Hurdles Women	Women	Tatyana Ledovskaya	URS	Russia	Silver	53.18	#:DD	53.18
1988	Athletics	400m Hurdles Women	Women	Ellen Fiedler	GDR	Germany	Bronze	53.63	#:DD	53.63
1988	Athletics	400m Men	Men	Steve Lewis	USA	United States of America	Gold	43.87	#:DD	43.87
1988	Athletics	400m Men	Men	Butch Reynolds	USA	United States of America	Silver	43.93	#:DD	43.93
1988	Athletics	400m Men	Men	Danny Everett	USA	United States of America	Bronze	44.09	#:DD	44.09
1988	Athletics	400m Women	Women	Olga Bryzgina	URS	Russia	Gold	48.65	#:DD	48.65
1988	Athletics	400m Women	Women	Petra M?ller	GDR	Germany	Silver	49.45	#:DD	49.45
1988	Athletics	400m Women	Women	Olga Nazarova	URS	Russia	Bronze	49.9	#:DD	49.9
1988	Athletics	4x100m Relay Men	Men	"Vitaly Savin, Vladimir Muravyov, Vladimir Krylov, Viktor Bryzgin"	URS	Russia	Gold	38.19	#:DD	38.19
1988	Athletics	4x100m Relay Men	Men	"Elliott Bunney, Linford Christie, Mike McFarlane, John Regis"	GBR	Great Britain	Silver	38.28	#:DD	38.28
1988	Athletics	4x100m Relay Men	Men	"Daniel Sangouma, Gilles Qu?n?herv?, Max Morini?re, Bruno Marie-Rose"	FRA	France	Bronze	38.4	#:DD	38.4
1988	Athletics	4x100m Relay Women	Women	"Sheila Echols, Florence Griffith-Joyner, Alice Brown, Evelyn Ashford"	USA	United States of America	Gold	41.98	#:DD	41.98
1988	Athletics	4x100m Relay Women	Women	"Kerstin Behrendt, Marlies G?hr-Oelsner, Ingrid Lange-Auerswald, Silke M?ller-Gladisch"	GDR	Germany	Silver	42.09	#:DD	42.09
1988	Athletics	4x100m Relay Women	Women	"Galina Malchugina, Lyudmila Kondratyeva, Natalya Pomoshchnikova, Marina Zhirova"	URS	Russia	Bronze	42.75	#:DD	42.75
1988	Athletics	4x400m Relay Men	Men	"Steve Lewis, Kevin Robinzine, Butch Reynolds, Danny Everett"	USA	United States of America	Gold	02:56.2	M:SS:DD	176.16
1988	Athletics	4x400m Relay Men	Men	"Winthrop Graham, Trevor Grahem, Bert Cameron, Howard Davis, Devon Morris"	JAM	Jamaica	Silver	03:00.3	M:SS:DD	180.3
1988	Athletics	4x400m Relay Men	Men	"Ralf L?bke, Norbert Dobeleit, Edgar Itt, J?rg Vaihinger"	FRG	Germany	Bronze	03:00.6	M:SS:DD	180.56
1988	Athletics	4x400m Relay Women	Women	"Mariya Pinigina, Olga Nazarova, Tatyana Ledovskaya, Olga Bryzgina"	URS	Russia	Gold	03:15.2	M:SS:DD	195.17
1988	Athletics	4x400m Relay Women	Women	"Valerie Brisco-Hooks, Florence Griffith-Joyner, Denean Howard-Hill"	USA	United States of America	Silver	03:15.5	M:SS:DD	195.51
1988	Athletics	4x400m Relay Women	Women	"Kirsten Emmelmann, Sabine Busch, Petra M?ller, Dagmar Neubauer-R?bsam"	GDR	Germany	Bronze	03:18.3	M:SS:DD	198.29
1988	Athletics	5000m Men	Men	John Ngugi	KEN	Kenya	Gold	13:11.7	M:SS:DD	791.7
1988	Athletics	5000m Men	Men	Dieter Baumann	FRG	Germany	Silver	13:15.5	M:SS:DD	795.52
1988	Athletics	5000m Men	Men	Hansj?rg Kunze	GDR	Germany	Bronze	13:15.7	M:SS:DD	795.73
1988	Athletics	50km Walk Men	Men	Vyacheslav Ivanenko	URS	Russia	Gold	03:38:29	H:MM:SS	13109
1988	Athletics	50km Walk Men	Men	Ronald Weigel	GDR	Germany	Silver	03:38:56	H:MM:SS	13136
1988	Athletics	50km Walk Men	Men	Hartwig Gauder	GDR	Germany	Bronze	03:39:45	H:MM:SS	13185
1988	Athletics	800m Men	Men	Paul Ereng	KEN	Kenya	Gold	01:43.5	M:SS:DD	103.45
1988	Athletics	800m Men	Men	Joaquim Cruz	BRA	Brazil	Silver	01:43.9	M:SS:DD	103.9
1988	Athletics	800m Men	Men	Sa?d Aouita	MAR	Morocco	Bronze	01:44.1	M:SS:DD	104.06
1988	Athletics	800m Women	Women	Sigrun Wodars	GDR	Germany	Gold	01:56.1	M:SS:DD	116.1
1988	Athletics	800m Women	Women	Christine Wachtel	GDR	Germany	Silver	01:56.6	M:SS:DD	116.64
1988	Athletics	800m Women	Women	Kim Gallagher	USA	United States of America	Bronze	01:56.9	M:SS:DD	116.91
1988	Athletics	Marathon Men	Men	Gelindo Bordin	ITA	Italy	Gold	02:10:32	H:MM:SS	7832
1988	Athletics	Marathon Men	Men	Douglas Wakiihuri	KEN	Kenya	Silver	02:10:47	H:MM:SS	7847
1988	Athletics	Marathon Men	Men	Ahmed Salah	DJI	Djibouti	Bronze	02:10:59	H:MM:SS	7859
1988	Athletics	Marathon Women	Women	Rosa Mota	POR	Portugal	Gold	02:25:40	H:MM:SS	8740
1988	Athletics	Marathon Women	Women	Lisa Martin	AUS	Australia	Silver	02:25:53	H:MM:SS	8753
1988	Athletics	Marathon Women	Women	Kathrin D?rre	GDR	Germany	Bronze	02:26:21	H:MM:SS	8781
1988	Canoeing	C1 1000m Canadian Singles Men	Men	Ivans Klementjevs	URS	Russia	Gold	04:12.8	M:S:DD	252.78
1988	Canoeing	C1 1000m Canadian Singles Men	Men	J?rg Schmidt	GDR	Germany	Silver	04:15.8	M:S:DD	255.83
1988	Canoeing	C1 1000m Canadian Singles Men	Men	Nikolay Bukhalov	BUL	Bulgaria	Bronze	04:18.9	M:S:DD	258.94
1988	Canoeing	C1 500m Canadian Singles Men	Men	Olaf Heukrodt	GDR	Germany	Gold	01:56.4	M:S:DD	116.42
1988	Canoeing	C1 500m Canadian Singles Men	Men	Mikhail Slivinsky	URS	Russia	Silver	01:57.3	M:S:DD	117.26
1988	Canoeing	C1 500m Canadian Singles Men	Men	Martin Georgiev Marinov	BUL	Bulgaria	Bronze	01:57.3	M:S:DD	117.27
1988	Canoeing	C2 1000m Canadian Pairs Men	Men	"Viktor Reneysky, Nikola? Juravschi"	URS	Russia	Gold	03:48.4	M:S:DD	228.36
1988	Canoeing	C2 1000m Canadian Pairs Men	Men	"Ingo Spelly, Olaf Heukrodt"	GDR	Germany	Silver	03:51.4	M:S:DD	231.44
1988	Canoeing	C2 1000m Canadian Pairs Men	Men	"Marek Dopierala, Marek Lbik"	POL	Poland	Bronze	03:54.3	M:S:DD	234.33
1988	Canoeing	C2 500m Canadian Pairs Men	Men	"Viktor Reneysky, Nikola? Juravschi"	URS	Russia	Gold	01:41.8	M:S:DD	101.77
1988	Canoeing	C2 500m Canadian Pairs Men	Men	"Marek Lbik, Marek Dopierala"	POL	Poland	Silver	01:43.6	M:S:DD	103.61
1988	Canoeing	C2 500m Canadian Pairs Men	Men	"Jo?l Bettin, Philippe Renaud"	FRA	France	Bronze	01:43.8	M:S:DD	103.81
1988	Canoeing	K1 1000m Kayak Singles Men	Men	Greg Barton	USA	United States of America	Gold	03:55.3	M:S:DD	235.27
1988	Canoeing	K1 1000m Kayak Singles Men	Men	Grant Davies	AUS	Australia	Silver	03:55.3	M:S:DD	235.28
1988	Canoeing	K1 1000m Kayak Singles Men	Men	Andr? Wohllebe	GDR	Germany	Bronze	03:55.6	M:S:DD	235.55
1988	Canoeing	K1 500m Kayak Singles Men	Men	Zsolt Gyulai	HUN	Hungary	Gold	01:44.8	M:S:DD	104.82
1988	Canoeing	K1 500m Kayak Singles Men	Men	Andreas St?hle	GDR	Germany	Silver	01:46.4	M:S:DD	106.38
1988	Canoeing	K1 500m Kayak Singles Men	Men	Paul MacDonald	NZL	New Zealand	Bronze	01:46.5	M:S:DD	106.46
1988	Canoeing	K1 500m Kayak Singles Women	Women	Vanja Gesheva-Tsvetkova	BUL	Bulgaria	Gold	01:55.2	M:S:DD	115.19
1988	Canoeing	K1 500m Kayak Singles Women	Women	Birgit Fischer	GDR	Germany	Silver	01:55.3	M:S:DD	115.31
1988	Canoeing	K1 500m Kayak Singles Women	Women	Izabella Dylewska	POL	Poland	Bronze	01:57.4	M:S:DD	117.38
1988	Canoeing	K2 1000m Kayak Pairs Men	Men	"Greg Barton, Norman Bellingham"	USA	United States of America	Gold	03:32.4	M:S:DD	212.42
1988	Canoeing	K2 1000m Kayak Pairs Men	Men	"Ian Ferguson, Paul MacDonald"	NZL	New Zealand	Silver	03:32.7	M:S:DD	212.71
1988	Canoeing	K2 1000m Kayak Pairs Men	Men	"Kelvin Graham, Peter Foster"	AUS	Australia	Bronze	03:33.8	M:S:DD	213.76
